Postcode,In Use?,Latitude,Longitude,Easting,Northing,Grid Ref,County,District,Ward,District Code,Ward Code,Country,County Code,Introduced,Terminated,Parish,National Park,Population,Households,Built up area,Lower layer super output area,Rural/urban,Region,Altitude,London zone,LSOA Code,Local authority,MSOA Code,Middle layer super output area,Parish Code,Census output area,Index of Multiple Deprivation,Quality,User Type,Last updated,Nearest station,Distance to station,Postcode area,Postcode district,Police force,Water company,Plus Code,Average Income,Sewage Company,Travel To Work Area,ITL level 2,ITL level 3,UPRNs,Distance to sea,LSOA21 Code,Lower layer super output area 2021,MSOA21 Code,Middle layer super output area 2021,Census output area 2021,IMD decile,Constituency Code 2024,Constituency Name 2024,Property Type,Roads
DD3 6BX,Yes,56.469012,-3.001325,338406.0,731214.0,NO384312,,Dundee City,Coldside,S12000042,S13002548,Scotland,S99999999,1998-06-01,,,,42.0,14.0,,Balgay - 02,Large urban area,Scotland,86.0,,S01007835,,S02001470,Balgay,,S00099610,3671,1,0,2024-12-20,Dundee,2.31422,DD,DD3,Scotland,Scottish Water,9C8RFX9X+JF,,,Dundee,Eastern Scotland,Angus and Dundee City,"9059071863,9059071864,9059071865,9059071866,9059071867,9059071868,9059071870,9059071871,9059071872,9059071873,9059071874,9059071875,9059071876,9059071877,9059081776,9059097947,9059098042",1.85154,,,,,S00148243,6.0,S14000075,Dundee Central,,"Cobden Court,Cobden Street,Kilberry Street"
DD3 6BY,Yes,56.469611,-3.001747,338381.0,731281.0,NO383312,,Dundee City,Coldside,S12000042,S13002548,Scotland,S99999999,1983-05-01,,,,23.0,15.0,,Law - 01,Large urban area,Scotland,90.0,,S01007828,,S02001469,Law,,S00099611,1211,1,0,2024-12-20,Dundee,2.37523,DD,DD3,Scotland,Scottish Water,9C8RFX9X+R8,,,Dundee,Eastern Scotland,Angus and Dundee City,"9059003743,9059005701,9059006612,9059011139,9059012221,9059017943,9059018370,9059030992,9059042676,9059043570,9059048327,9059051057,9059057927,9059070581,9059080674,9059088494,9059098367,9059099576",1.91201,,,,,S00148209,2.0,S14000075,Dundee Central,,"Cobden Street,Gordon Square"
DD3 6BZ,Yes,56.469377,-3.001789,338378.0,731255.0,NO383312,,Dundee City,Coldside,S12000042,S13002548,Scotland,S99999999,1980-01-01,,,,12.0,6.0,,Law - 01,Large urban area,Scotland,88.0,,S01007828,,S02001469,Law,,S00099611,1211,1,0,2024-12-20,Dundee,2.36141,DD,DD3,Scotland,Scottish Water,9C8RFX9X+Q7,,,Dundee,Eastern Scotland,Angus and Dundee City,"9059006678,9059012802,9059042677,9059043669,9059063711,9059063713,9059085956",1.88576,,,,,S00148209,2.0,S14000075,Dundee Central,,Gordon Street
DD3 6DA,Yes,56.470451,-2.997776,338627.0,731371.0,NO386313,,Dundee City,Coldside,S12000042,S13002548,Scotland,S99999999,1990-09-01,,,,29.0,18.0,,Law - 01,Large urban area,Scotland,103.0,,S01007828,,S02001469,Law,,S00098746,1211,1,0,2024-12-20,Dundee,2.25118,DD,DD3,Scotland,Scottish Water,9C8VF2C2+5V,,,Dundee,Eastern Scotland,Angus and Dundee City,"9059025841,9059025842,9059025843,9059025844,9059025845,9059025846,9059025847,9059025848,9059025850,9059025851,9059064890,9059064901,9059064911,9059064923,9059064934,9059064945,9059064954,9059064964,9059064975,9059096257,9059098548,10025425233",2.05465,,,,,S00148159,2.0,S14000075,Dundee Central,,"Alpin Terrace,High Street,Kilberry Street"
DD3 6DB,Yes,56.469513,-3.00155,338393.0,731270.0,NO383312,,Dundee City,Coldside,S12000042,S13002548,Scotland,S99999999,1980-01-01,,,,28.0,19.0,,Law - 01,Large urban area,Scotland,90.0,,S01007828,,S02001469,Law,,S00099611,1211,1,0,2024-12-20,Dundee,2.359,DD,DD3,Scotland,Scottish Water,9C8RFX9X+R9,,,Dundee,Eastern Scotland,Angus and Dundee City,"9059001781,9059003801,9059005755,9059018012,9059018485,9059019668,9059024168,9059033935,9059044385,9059048328,9059049290,9059051141,9059056665,9059056666,9059057929,9059058904,9059070692,9059080785,9059083483,9059096293,9059096373",1.90373,,,,,S00148209,2.0,S14000075,Dundee Central,,"Balgayview Gardens,Cobden Street"
DD3 6DD,Yes,56.469205,-3.000669,338447.0,731235.0,NO384312,,Dundee City,Coldside,S12000042,S13002548,Scotland,S99999999,1980-01-01,,,,50.0,22.0,,Law - 01,Large urban area,Scotland,89.0,,S01007828,,S02001469,Law,,S00098743,1211,1,0,2024-12-20,Dundee,2.2953,DD,DD3,Scotland,Scottish Water,9C8RFX9X+MP,,,Dundee,Eastern Scotland,Angus and Dundee City,"9059000373,9059003037,9059005124,9059005491,9059005492,9059005494,9059014999,9059015484,9059019168,9059020063,9059022862,9059024405,9059024687,9059030270,9059030271,9059032289,9059035486,9059040837,9059042416,9059045076,9059052753,9059059732,9059070721,9059079888,9059079890,9059088856,9059095003,9059096098,9059096372,9059103458",1.88106,,,,,S00148205,2.0,S14000075,Dundee Central,,"Cobden Place,Cobden Street,Kilberry Street"
DD3 6DE,Yes,56.469637,-2.999589,338514.0,731282.0,NO385312,,Dundee City,Coldside,S12000042,S13002548,Scotland,S99999999,1980-01-01,,,,26.0,18.0,,Law - 01,Large urban area,Scotland,94.0,,S01007828,,S02001469,Law,,S00098743,1211,1,0,2024-12-20,Dundee,2.27396,DD,DD3,Scotland,Scottish Water,9C8VF292+V5,,,Dundee,Eastern Scotland,Angus and Dundee City,"9059004287,9059004605,9059013146,9059013157,9059013168,9059013179,9059013191,9059013202,9059013213,9059013224,9059045259,9059045260,9059045261,9059045262,9059045265,9059045266,9059088832,9059088833,9059088834,9059088835",1.94222,,,,,S00148238,2.0,S14000075,Dundee Central,,Kilberry Street
DD3 6DF,Yes,56.469185,-2.99995,338491.0,731232.0,NO384312,,Dundee City,Coldside,S12000042,S13002548,Scotland,S99999999,1980-01-01,,,,34.0,29.0,,Law - 01,Large urban area,Scotland,89.0,,S01007828,,S02001469,Law,,S00098742,1211,1,0,2024-12-20,Dundee,2.25929,DD,DD3,Scotland,Scottish Water,9C8VF292+M2,,,Dundee,Eastern Scotland,Angus and Dundee City,"9059034169,9059034170,9059046501,9059046503,9059046504,9059046507,9059046509,9059046511,9059046513,9059046515,9059046517,9059046521,9059046523,9059046525,9059046527,9059046529,9059046532,9059046534,9059046536,9059046539,9059046540,9059046541,9059046543,9059046545,9059046547,9059046549,9059046551,9059046552,9059046554,9059054373,9059058732,9059062226,9059062237,9059069877,9059069980",1.88798,,,,,S00148238,2.0,S14000075,Dundee Central,,Fullarton Street
DD3 6DG,Yes,56.469225,-2.999416,338524.0,731236.0,NO385312,,Dundee City,Coldside,S12000042,S13002548,Scotland,S99999999,1980-01-01,,,,36.0,23.0,,Law - 01,Large urban area,Scotland,91.0,,S01007828,,S02001469,Law,,S00098742,1211,1,0,2024-12-20,Dundee,2.23659,DD,DD3,Scotland,Scottish Water,9C8VF292+M6,,,Dundee,Eastern Scotland,Angus and Dundee City,"9059022393,9059022402,9059026739,9059026740,9059034951,9059034952,9059047365,9059047366,9059047367,9059047368,9059047369,9059047371,9059047372,9059047373,9059047374,9059047375,9059047376,9059047377,9059047378,9059047379,9059047380,9059047382,9059047383,9059047384,9059047385,9059047386,9059047387,9059056921",1.89914,,,,,S00148238,2.0,S14000075,Dundee Central,,Fullarton Street
DD3 6DH,Yes,56.46993,-3.000019,338488.0,731315.0,NO384313,,Dundee City,Coldside,S12000042,S13002548,Scotland,S99999999,1980-01-01,,,,41.0,24.0,,Law - 01,Large urban area,Scotland,95.0,,S01007828,,S02001469,Law,,S00098743,1211,1,0,2024-12-20,Dundee,2.31511,DD,DD3,Scotland,Scottish Water,9C8RFX9X+XX,,,Dundee,Eastern Scotland,Angus and Dundee City,"9059002684,9059002685,9059006547,9059006548,9059006550,9059006551,9059006552,9059006553,9059006554,9059006555,9059006556,9059006557,9059006558,9059006559,9059006561,9059006562,9059006563,9059006564,9059006565,9059006566,9059006567,9059006568,9059006569,9059006570,9059006572,9059025949,9059037141,9059037583,9059096743",1.96897,,,,,S00148190,2.0,S14000075,Dundee Central,,"Fullarton Street,Kilberry Street"
DD3 6DJ,Yes,56.470354,-2.999725,338507.0,731362.0,NO385313,,Dundee City,Coldside,S12000042,S13002548,Scotland,S99999999,1980-01-01,,,,20.0,11.0,,Law - 01,Large urban area,Scotland,98.0,,S01007828,,S02001469,Law,,S00098741,1211,1,0,2024-12-20,Dundee,2.3322,DD,DD3,Scotland,Scottish Water,9C8VF2C2+44,,,Dundee,Eastern Scotland,Angus and Dundee City,"9059009280,9059009281,9059009285,9059009287,9059009289,9059009291,9059009314,9059046607,9059046608,9059046609,9059046610,9059046611,9059046612,9059046644",2.01928,,,,,S00148190,2.0,S14000075,Dundee Central,,Gardner Street
DD3 6DL,Yes,56.470476,-2.999156,338542.0,731375.0,NO385313,,Dundee City,Coldside,S12000042,S13002548,Scotland,S99999999,1980-01-01,,,,16.0,10.0,,Law - 01,Large urban area,Scotland,100.0,,S01007828,,S02001469,Law,,S00098744,1211,1,0,2024-12-20,Dundee,2.31517,DD,DD3,Scotland,Scottish Water,9C8VF2C2+58,,,Dundee,Eastern Scotland,Angus and Dundee City,"9059010699,9059010708,9059028102,9059028107,9059043369,9059043375,9059046092,9059046096,9059068023,9059068031,9059085843",2.0399,,,,,S00148159,2.0,S14000075,Dundee Central,,Gardner Street
DD3 6DN,Yes,56.470329,-2.998454,338585.0,731358.0,NO385313,,Dundee City,Coldside,S12000042,S13002548,Scotland,S99999999,1980-01-01,,,,17.0,10.0,,Law - 01,Large urban area,Scotland,101.0,,S01007828,,S02001469,Law,,S00098744,1211,1,0,2024-12-20,Dundee,2.27232,DD,DD3,Scotland,Scottish Water,9C8VF2C2+4J,,,Dundee,Eastern Scotland,Angus and Dundee City,"9059040920,9059040922,9059041551,9059041552,9059045648,9059045659,9059071160,9059071163,9059083335,9059083342",2.03265,,,,,S00148159,2.0,S14000075,Dundee Central,,Kilberry Street
DD3 6DP,Yes,56.470038,-2.997765,338627.0,731325.0,NO386313,,Dundee City,Coldside,S12000042,S13002548,Scotland,S99999999,1980-01-01,,,,28.0,17.0,,Law - 01,Large urban area,Scotland,102.0,,S01007828,,S02001469,Law,,S00098746,1211,1,0,2024-12-20,Dundee,2.21931,DD,DD3,Scotland,Scottish Water,9C8VF2C2+2V,,,Dundee,Eastern Scotland,Angus and Dundee City,"9059008871,9059008925,9059011531,9059011539,9059012720,9059012723,9059033925,9059033934,9059034565,9059034576,9059052237,9059052238,9059053652,9059053656,9059060236,9059060243,9059074528,9059074584",2.00941,,,,,S00148159,2.0,S14000075,Dundee Central,,Kilberry Street
DD3 6DQ,Yes,56.469495,-2.99827,338595.0,731265.0,NO385312,,Dundee City,Coldside,S12000042,S13002548,Scotland,S99999999,1980-01-01,,,,24.0,14.0,,Law - 01,Large urban area,Scotland,97.0,,S01007828,,S02001469,Law,,S00098739,1211,1,0,2024-12-20,Dundee,2.20213,DD,DD3,Scotland,Scottish Water,9C8VF292+QM,,,Dundee,Eastern Scotland,Angus and Dundee City,"9059007876,9059007887,9059022511,9059022521,9059025630,9059025636,9059045762,9059045770,9059047329,9059047340,9059057433,9059057439,9059065606,9059065613",1.94334,,,,,S00148204,2.0,S14000075,Dundee Central,,Gardner Street
DD3 6DR,Yes,56.469196,-2.99862,338573.0,731232.0,NO385312,,Dundee City,Coldside,S12000042,S13002548,Scotland,S99999999,1980-01-01,,,,64.0,38.0,,Law - 01,Large urban area,Scotland,94.0,,S01007828,,S02001469,Law,,S00099454,1211,1,0,2024-12-20,Dundee,2.1969,DD,DD3,Scotland,Scottish Water,9C8VF292+MH,,,Dundee,Eastern Scotland,Angus and Dundee City,"9059019475,9059019476,9059019477,9059019478,9059019479,9059019481,9059019520,9059021521,9059021523,9059021535,9059021536,9059021537,9059021539,9059021541,9059023634,9059029269,9059029270,9059029291,9059029293,9059029294,9059029295,9059029297,9059029300,9059029302,9059029303,9059029304,9059029305,9059029306,9059029307,9059029308,9059061473,9059061474,9059061528,9059061529,9059061530,9059061531,9059061533,9059064119,9059064120,9059064136,9059064137,9059064138,9059064140,9059064141,9059077731,9059077732",1.90605,,,,,S00148256,2.0,S14000075,Dundee Central,,Gardner Street
DD3 6DS,Yes,56.469296,-2.997324,338653.0,731242.0,NO386312,,Dundee City,Coldside,S12000042,S13002548,Scotland,S99999999,1980-01-01,,,,25.0,14.0,,Law - 01,Large urban area,Scotland,100.0,,S01007828,,S02001469,Law,,S00098739,1211,1,0,2024-12-20,Dundee,2.14391,DD,DD3,Scotland,Scottish Water,9C8VF293+P3,,,Dundee,Eastern Scotland,Angus and Dundee City,"9059007094,9059007095,9059015678,9059015681,9059030648,9059030654,9059038646,9059038647,9059043577,9059043609,9059053005,9059053006,9059057275,9059057282,9059068797,9059068798",1.93347,,,,,S00148204,2.0,S14000075,Dundee Central,,Campbell Street
DD3 6DT,Yes,56.4685,-2.997968,338612.0,731154.0,NO386311,,Dundee City,Coldside,S12000042,S13002548,Scotland,S99999999,1980-01-01,,,,73.0,44.0,,Law - 01,Large urban area,Scotland,90.0,,S01007828,,S02001469,Law,,S00098739,1211,1,0,2024-12-20,Dundee,2.1168,DD,DD3,Scotland,Scottish Water,9C8VF292+CR,,,Dundee,Eastern Scotland,Angus and Dundee City,"9059006501,9059006502,9059006529,9059006531,9059006532,9059006533,9059019521,9059019522,9059019538,9059019539,9059019540,9059019541,9059019542,9059019543,9059019544,9059021139,9059021140,9059043556,9059043567,9059043958,9059043968,9059043979,9059043990,9059044001,9059044010,9059044022,9059044145,9059044146,9059044176,9059044177,9059044178,9059044179,9059044180,9059044181,9059044182,9059052459,9059052460,9059052481,9059052482,9059052483,9059052484,9059052485,9059052486,9059052487,9059063845,9059063868,9059063869,9059063871,9059063872,9059063873,9059063874",1.83784,,,,,S00148293,2.0,S14000075,Dundee Central,,Gardner Street
DD3 6DU,Yes,56.467947,-2.997483,338641.0,731092.0,NO386310,,Dundee City,Coldside,S12000042,S13002548,Scotland,S99999999,1980-01-01,,,,58.0,43.0,,Logie and Blackness - 06,Large urban area,Scotland,88.0,,S01007700,,S02001447,Logie and Blackness,,S00098740,4340,1,0,2024-12-20,Dundee,2.05516,DD,DD3,Scotland,Scottish Water,9C8VF293+52,,,Dundee,Eastern Scotland,Angus and Dundee City,"9059004426,9059004427,9059004430,9059004432,9059004434,9059004435,9059004476,9059006330,9059006332,9059006336,9059006339,9059006341,9059006345,9059006348,9059006351,9059006397,9059018727,9059018728,9059018735,9059018736,9059018738,9059018740,9059018777,9059021058,9059021060,9059021064,9059021066,9059021119,9059043161,9059043162,9059043163,9059043164,9059043165,9059043166,9059043168,9059043169,9059043170,9059043171,9059043172,9059043173,9059043221,9059051495,9059051496,9059051497,9059051498,9059051500,9059051503,9059051505,9059051507,9059051608",1.78322,,,,,S00148333,7.0,S14000075,Dundee Central,,Gardner Street
DD3 6DW,Yes,56.467319,-2.997353,338648.0,731022.0,NO386310,,Dundee City,Coldside,S12000042,S13002548,Scotland,S99999999,1980-01-01,,,,27.0,11.0,,Logie and Blackness - 06,Large urban area,Scotland,84.0,,S01007700,,S02001447,Logie and Blackness,,S00098740,4340,1,0,2024-12-20,Dundee,2.00629,DD,DD3,Scotland,Scottish Water,9C8VF283+W3,,,Dundee,Eastern Scotland,Angus and Dundee City,"9059019159,9059031727,9059035008,9059035706,9059042303,9059046038,9059046715,9059047113,9059050111,9059062156,9059077529,9059096485,9059096824",1.71586,,,,,S00148333,7.0,S14000075,Dundee Central,,"Inverary Terrace,Rankine Street"
DD3 6DX,No,56.466584,-2.997139,338660.0,730940.0,NO386309,,Dundee City,Coldside,S12000042,S13002548,Scotland,S99999999,1973-08-01,1994-12-01,,,,,,Logie and Blackness - 06,Large urban area,Scotland,79.0,,S01007700,,S02001447,Logie and Blackness,,S00098737,4340,8,0,2024-12-20,Dundee,1.94765,DD,DD3,Scotland,Scottish Water,9C8VF283+J4,,,Dundee,Eastern Scotland,Angus and Dundee City,,1.63781,,,,,S00148359,7.0,S14000075,Dundee Central,,
DD3 6DY,Yes,56.466666,-2.995891,338737.0,730948.0,NO387309,,Dundee City,Coldside,S12000042,S13002548,Scotland,S99999999,1980-01-01,,,,56.0,26.0,,Logie and Blackness - 06,Large urban area,Scotland,81.0,,S01007700,,S02001447,Logie and Blackness,,S00098737,4340,1,0,2024-12-20,Dundee,1.89096,DD,DD3,Scotland,Scottish Water,9C8VF283+MJ,,,Dundee,Eastern Scotland,Angus and Dundee City,"9059002060,9059002357,9059003963,9059006223,9059007998,9059010424,9059018318,9059019358,9059021761,9059026190,9059027119,9059028987,9059030526,9059030529,9059031212,9059032676,9059040090,9059050531,9059052830,9059077198,9059077199,9059077200,9059077201,9059077202,9059077203,9059077204,9059077205,9059083261,9059094746",1.66265,,,,,S00148359,7.0,S14000075,Dundee Central,,Rankine Street
DD3 6DZ,Yes,56.466507,-2.99654,338697.0,730931.0,NO386309,,Dundee City,Coldside,S12000042,S13002548,Scotland,S99999999,1980-01-01,,,,31.0,8.0,,Logie and Blackness - 06,Large urban area,Scotland,78.0,,S01007700,,S02001447,Logie and Blackness,,S00098737,4340,1,0,2024-12-20,Dundee,1.91271,DD,DD3,Scotland,Scottish Water,9C8VF283+J9,,,Dundee,Eastern Scotland,Angus and Dundee City,"9059008686,9059009176,9059015912,9059034754,9059051893,9059054219,9059060728,9059067534,9059077197,9059097810,9059107878,9059107879,9059107880,9059107881,9059107882,9059107883,9059107884,9059107885,9059107886,9059107887",1.63695,,,,,S00148359,7.0,S14000075,Dundee Central,,"Cleghorn Street,Rankine Street"
DD3 6EA,Yes,56.468081,-2.993039,338915.0,731103.0,NO389311,,Dundee City,Coldside,S12000042,S13002548,Scotland,S99999999,1980-01-01,,,,27.0,11.0,,Law - 02,Large urban area,Scotland,107.0,,S01007829,,S02001469,Law,,S00098760,2033,1,0,2024-12-20,Dundee,1.85902,DD,DD3,Scotland,Scottish Water,9C8VF294+6Q,,,Dundee,Eastern Scotland,Angus and Dundee City,"9059000483,9059001107,9059007027,9059010170,9059020534,9059025950,9059028613,9059031469,9059038129,9059066023,9059069407,9059096837,9059096842,9059107531",1.85429,,,,,S00148309,3.0,S14000075,Dundee Central,,"Kenmore Terrace,Killin Avenue,Lawside Terrace"
DD3 6EB,Yes,56.469234,-2.993881,338865.0,731232.0,NO388312,,Dundee City,Coldside,S12000042,S13002548,Scotland,S99999999,1980-01-01,,,,42.0,24.0,,Law - 02,Large urban area,Scotland,115.0,,S01007829,,S02001469,Law,,S00098760,2033,1,0,2024-12-20,Dundee,1.98586,DD,DD3,Scotland,Scottish Water,9C8VF294+MC,,,Dundee,Eastern Scotland,Angus and Dundee City,"9059002569,9059002570,9059024551,9059024552,9059030397,9059030400,9059030402,9059030406,9059030407,9059030409,9059030411,9059030413,9059030415,9059030418,9059030419,9059030421,9059030423,9059030424,9059030426,9059030429,9059030431,9059030433,9059030434,9059030435,9059034957,9059043018,9059045113,9059045118,9059083524,9059083535,9059101193",1.97031,,,,,S00148135,3.0,S14000075,Dundee Central,,"Killin Avenue,Law Crescent"
DD3 6ED,Yes,56.470664,-2.993659,338881.0,731391.0,NO388313,,Dundee City,Coldside,S12000042,S13002548,Scotland,S99999999,1980-01-01,,,,48.0,32.0,,Law - 02,Large urban area,Scotland,116.0,,S01007829,,S02001469,Law,,S00098758,2033,1,0,2024-12-20,Dundee,2.09311,DD,DD3,Scotland,Scottish Water,9C8VF2C4+7G,,,Dundee,Eastern Scotland,Angus and Dundee City,"9059002834,9059002835,9059002858,9059002860,9059002861,9059006047,9059006049,9059006064,9059006065,9059006066,9059022985,9059022986,9059023008,9059023009,9059023010,9059045358,9059045359,9059045375,9059045376,9059045377,9059053362,9059053363,9059053378,9059053379,9059053380,9059055061,9059055063,9059055072,9059055074,9059055075,9059057698,9059057699,9059057721,9059057722,9059057723,9059061357,9059061358,9059061375,9059061376,9059061377,9059081354",2.13025,,,,,S00148148,3.0,S14000075,Dundee Central,,"Byron Street,Killin Avenue"
DD3 6EE,Yes,56.46897,-2.994312,338838.0,731203.0,NO388312,,Dundee City,Coldside,S12000042,S13002548,Scotland,S99999999,1980-01-01,,,,43.0,32.0,,Law - 02,Large urban area,Scotland,111.0,,S01007829,,S02001469,Law,,S00099614,2033,1,0,2024-12-20,Dundee,1.98388,DD,DD3,Scotland,Scottish Water,9C8VF294+H7,,,Dundee,Eastern Scotland,Angus and Dundee City,"9059004128,9059004130,9059004477,9059004478,9059012529,9059012531,9059019223,9059019224,9059019225,9059019226,9059019227,9059019228,9059019230,9059019231,9059019232,9059019233,9059019234,9059019235,9059019236,9059019237,9059019238,9059019239,9059019242,9059019243,9059019244,9059019245,9059019246,9059019247,9059019248,9059019249,9059019250,9059019251,9059019253,9059019254,9059019255,9059023373,9059035884,9059036657,9059057874,9059066198",1.93583,,,,,S00148181,3.0,S14000075,Dundee Central,,Kenmore Terrace
DD3 6EF,Yes,56.470513,-2.994515,338828.0,731375.0,NO388313,,Dundee City,Coldside,S12000042,S13002548,Scotland,S99999999,1980-01-01,,,,39.0,28.0,,Law - 02,Large urban area,Scotland,114.0,,S01007829,,S02001469,Law,,S00099614,2033,1,0,2024-12-20,Dundee,2.1157,DD,DD3,Scotland,Scottish Water,9C8VF2C4+65,,,Dundee,Eastern Scotland,Angus and Dundee City,"9059001328,9059001338,9059001349,9059001360,9059001372,9059001383,9059001394,9059001405,9059001416,9059001426,9059001437,9059001448,9059001459,9059001470,9059001482,9059001493,9059001502,9059001508,9059001519,9059001530,9059001541,9059001551,9059001561,9059001569,9059001580,9059001591,9059001602,9059001613,9059007591,9059012914,9059020291,9059031944,9059041119,9059057869,9059075896",2.10281,,,,,S00148181,3.0,S14000075,Dundee Central,,Kenmore Terrace
DD3 6EG,Yes,56.471386,-2.993239,338908.0,731471.0,NO389314,,Dundee City,Coldside,S12000042,S13002548,Scotland,S99999999,1980-01-01,,,,29.0,19.0,,Law - 02,Large urban area,Scotland,115.0,,S01007829,,S02001469,Law,,S00098758,2033,1,0,2024-12-20,Dundee,2.13772,DD,DD3,Scotland,Scottish Water,9C8VF2C4+HP,,,Dundee,Eastern Scotland,Angus and Dundee City,"9059038642,9059038645,9059051611,9059051612,9059053003,9059053004,9059055090,9059055092,9059055094,9059055096,9059055098,9059055100,9059055102,9059055104,9059055106,9059055107,9059055109,9059055110,9059055111,9059055112,9059055114,9059055116,9059055118,9059060235,9059071246",2.21491,,,,,S00148148,3.0,S14000075,Dundee Central,,Kenmore Terrace
DD3 6EH,Yes,56.469055,-2.994899,338802.0,731213.0,NO388312,,Dundee City,Coldside,S12000042,S13002548,Scotland,S99999999,1980-01-01,,,,54.0,30.0,,Law - 02,Large urban area,Scotland,109.0,,S01007829,,S02001469,Law,,S00098738,2033,1,0,2024-12-20,Dundee,2.01633,DD,DD3,Scotland,Scottish Water,9C8VF294+J2,,,Dundee,Eastern Scotland,Angus and Dundee City,"9059005613,9059005616,9059005642,9059005643,9059005644,9059008370,9059008371,9059008394,9059008397,9059008398,9059008770,9059008771,9059008787,9059008788,9059008790,9059022366,9059022367,9059022378,9059022380,9059038640,9059038641,9059038660,9059038661,9059038662,9059048083,9059048084,9059048100,9059048101,9059048102,9059060038,9059060039,9059060060,9059060061,9059060062,9059061020,9059061021,9059061039,9059061040,9059061041,9059088829",1.93773,,,,,S00148261,3.0,S14000075,Dundee Central,,Kenmore Terrace
DD3 6EJ,Yes,56.470663,-2.994941,338802.0,731392.0,NO388313,,Dundee City,Coldside,S12000042,S13002548,Scotland,S99999999,1980-01-01,,,,51.0,32.0,,Law - 02,Large urban area,Scotland,111.0,,S01007829,,S02001469,Law,,S00099615,2033,1,0,2024-12-20,Dundee,2.14568,DD,DD3,Scotland,Scottish Water,9C8VF2C4+72,,,Dundee,Eastern Scotland,Angus and Dundee City,"9059006901,9059006903,9059006905,9059006907,9059006908,9059006909,9059006910,9059006913,9059006915,9059006917,9059006918,9059006919,9059006920,9059006921,9059006922,9059006923,9059006924,9059006925,9059006926,9059006927,9059006929,9059006930,9059006931,9059006932,9059006933,9059006934,9059006935,9059006936,9059006937,9059006938,9059006939,9059007080,9059007877,9059025018,9059025938,9059041708,9059055686,9059068310,9059070208,9059070219",2.11389,,,,,S00148143,3.0,S14000075,Dundee Central,,Kenmore Terrace
